Timestamp,City,Road_Name,Direction,Lanes,Speed_kmph,Congestion_Level
2024-01-07 06:10,Mumbai,Eastern Freeway,Eastbound,4,33.9,Moderate
2024-01-15 11:49,Chennai,ECR,Southbound,1,38.1,Moderate
2024-01-30 09:53,Hyderabad,Necklace Rd,Northbound,1,48.4,Low
2024-01-24 23:00,Bangalore,Outer Ring Rd,Eastbound,1,22.3,High
2024-01-23 23:35,Mumbai,Linking Rd,Northbound,3,16.7,High
2024-01-09 15:34,Hyderabad,NH65,Westbound,3,52.8,Low
2024-01-02 17:06,Chennai,ECR,Eastbound,1,25.8,Moderate
2024-01-12 19:29,Bangalore,Outer Ring Rd,Northbound,3,27.2,Moderate
2024-01-22 23:04,Delhi,Ring Road,Southbound,2,23.5,High
2024-01-29 08:01,Delhi,Outer Ring Road,Northbound,2,37.7,Moderate
2024-01-19 16:47,Mumbai,Eastern Freeway,Eastbound,3,59.1,Low
2024-01-02 11:01,Bangalore,Bellary Rd,Northbound,3,32.7,Moderate
2024-01-06 11:42,Mumbai,Linking Rd,Eastbound,4,41.8,Low
2024-01-21 16:48,Bangalore,Outer Ring Rd,Westbound,2,17.8,High
2024-01-07 03:55,Delhi,NH48,Westbound,1,54.3,Low
2024-01-21 14:44,Mumbai,Western Express Hwy,Westbound,1,27.1,Moderate
2024-01-12 19:04,Chennai,OMR,Westbound,1,38.3,Moderate
2024-01-01 18:36,Chennai,Mount Rd,Eastbound,1,10.7,High
2024-01-20 16:31,Bangalore,Outer Ring Rd,Southbound,1,16.9,High
2024-01-16 18:22,Delhi,Outer Ring Road,Westbound,4,20.0,High
2024-01-19 15:22,Hyderabad,NH65,Westbound,3,56.1,Low
2024-01-29 09:48,Delhi,Ring Road,Southbound,1,31.1,Moderate
2024-01-24 06:43,Hyderabad,Necklace Rd,Northbound,1,46.1,Low
2024-01-15 11:13,Bangalore,Bellary Rd,Eastbound,4,17.7,High
2024-01-04 04:53,Bangalore,Bellary Rd,Eastbound,3,53.3,Low
2024-01-01 21:13,Mumbai,Eastern Freeway,Northbound,3,40.8,Low
2024-01-16 03:25,Mumbai,Linking Rd,Southbound,1,28.1,Moderate
2024-01-03 14:53,Bangalore,Outer Ring Rd,Westbound,2,48.2,Low
2024-01-21 18:51,Delhi,Outer Ring Road,Southbound,1,39.8,Moderate
2024-01-23 11:09,Chennai,Mount Rd,Northbound,4,33.3,Moderate
2024-01-03 19:24,Bangalore,Bellary Rd,Westbound,1,13.5,High
2024-01-26 08:09,Hyderabad,NH65,Northbound,4,11.0,High
2024-01-26 18:23,Chennai,Mount Rd,Southbound,3,30.7,Moderate
2024-01-04 00:09,Delhi,NH48,Eastbound,3,32.7,Moderate
2024-01-27 05:48,Hyderabad,Necklace Rd,Northbound,1,45.0,Low
2024-01-15 20:41,Delhi,Ring Road,Westbound,4,23.4,High
2024-01-19 21:06,Chennai,Mount Rd,Eastbound,3,50.2,Low
2024-01-25 04:48,Delhi,NH48,Eastbound,4,10.6,High
2024-01-21 09:34,Hyderabad,NH65,Westbound,4,15.6,High
2024-01-07 04:27,Bangalore,Bellary Rd,Southbound,1,46.5,Low
2024-01-20 16:34,Mumbai,Eastern Freeway,Westbound,3,28.8,Moderate
2024-01-13 12:53,Hyderabad,NH65,Eastbound,1,55.6,Low
2024-01-16 11:16,Chennai,ECR,Westbound,2,52.7,Low
2024-01-07 05:24,Bangalore,Outer Ring Rd,Southbound,3,22.0,High
2024-01-17 15:03,Bangalore,Bellary Rd,Northbound,2,26.6,Moderate
2024-01-01 11:51,Mumbai,Eastern Freeway,Northbound,4,34.6,Moderate
2024-01-27 11:03,Hyderabad,Necklace Rd,Eastbound,2,22.0,High
2024-01-16 00:58,Hyderabad,Hitech City Rd,Eastbound,4,45.9,Low
2024-01-14 21:31,Bangalore,100 Feet Rd,Northbound,3,29.0,Moderate
2024-01-18 09:07,Mumbai,Linking Rd,Southbound,2,29.1,Moderate
2024-01-22 05:07,Chennai,ECR,Northbound,3,21.6,High
2024-01-03 18:49,Hyderabad,Necklace Rd,Southbound,4,14.2,High
2024-01-10 05:50,Delhi,Outer Ring Road,Southbound,2,13.3,High
2024-01-24 17:19,Chennai,ECR,Eastbound,1,21.6,High
2024-01-29 02:34,Bangalore,100 Feet Rd,Northbound,3,39.9,Moderate
2024-01-29 15:25,Mumbai,Linking Rd,Westbound,1,56.0,Low
2024-01-15 06:59,Hyderabad,Hitech City Rd,Northbound,4,34.4,Moderate
2024-01-13 03:22,Bangalore,Bellary Rd,Westbound,2,36.7,Moderate
2024-01-18 11:03,Mumbai,Eastern Freeway,Southbound,2,37.4,Moderate
2024-01-20 06:05,Hyderabad,NH65,Westbound,2,57.9,Low
2024-01-29 03:01,Hyderabad,Necklace Rd,Eastbound,1,19.1,High
2024-01-10 19:17,Hyderabad,Necklace Rd,Eastbound,4,21.8,High
2024-01-07 07:15,Chennai,Mount Rd,Northbound,2,20.1,High
2024-01-15 13:48,Bangalore,100 Feet Rd,Eastbound,2,33.9,Moderate
2024-01-12 21:50,Bangalore,Bellary Rd,Southbound,4,14.6,High
2024-01-18 22:28,Hyderabad,NH65,Eastbound,3,22.9,High
2024-01-03 19:26,Delhi,NH48,Westbound,1,37.2,Moderate
2024-01-11 02:13,Chennai,OMR,Northbound,3,57.9,Low
2024-01-06 20:58,Delhi,Outer Ring Road,Northbound,3,33.7,Moderate
2024-01-19 16:53,Mumbai,Eastern Freeway,Westbound,1,57.2,Low
2024-01-04 20:38,Mumbai,Eastern Freeway,Southbound,4,43.0,Low
2024-01-09 23:17,Delhi,Outer Ring Road,Eastbound,3,59.0,Low
2024-01-03 19:26,Chennai,OMR,Westbound,4,18.9,High
2024-01-17 05:33,Chennai,ECR,Eastbound,2,42.7,Low
2024-01-03 13:31,Hyderabad,NH65,Eastbound,4,27.3,Moderate
2024-01-16 02:30,Delhi,NH48,Westbound,1,39.6,Moderate
2024-01-10 02:44,Delhi,Ring Road,Westbound,1,30.3,Moderate
2024-01-22 14:33,Chennai,ECR,Southbound,3,10.5,High
2024-01-07 08:35,Chennai,ECR,Eastbound,4,28.1,Moderate
2024-01-06 05:08,Delhi,NH48,Eastbound,2,44.3,Low
2024-01-11 14:02,Delhi,NH48,Westbound,2,52.8,Low
2024-01-29 21:47,Chennai,ECR,Eastbound,3,36.4,Moderate
2024-01-10 09:51,Chennai,OMR,Northbound,2,42.6,Low
2024-01-30 13:03,Bangalore,Bellary Rd,Southbound,4,30.5,Moderate
2024-01-15 11:27,Delhi,NH48,Northbound,2,38.7,Moderate
2024-01-03 13:04,Mumbai,Western Express Hwy,Northbound,1,45.6,Low
2024-01-15 18:52,Hyderabad,Hitech City Rd,Westbound,4,53.7,Low
2024-01-08 05:33,Delhi,NH48,Eastbound,2,47.6,Low
2024-01-07 23:27,Delhi,NH48,Westbound,1,31.2,Moderate
2024-01-03 05:38,Hyderabad,NH65,Eastbound,1,25.6,Moderate
2024-01-13 06:43,Hyderabad,Hitech City Rd,Eastbound,3,39.9,Moderate
2024-01-13 01:33,Hyderabad,Hitech City Rd,Southbound,2,55.8,Low
2024-01-29 06:17,Bangalore,Outer Ring Rd,Eastbound,1,44.2,Low
2024-01-15 15:01,Hyderabad,Necklace Rd,Eastbound,2,11.9,High
2024-01-04 05:15,Delhi,NH48,Northbound,1,44.7,Low
2024-01-14 12:08,Chennai,OMR,Southbound,1,36.7,Moderate
2024-01-19 13:21,Hyderabad,Hitech City Rd,Southbound,3,31.7,Moderate
2024-01-02 21:10,Bangalore,100 Feet Rd,Southbound,1,55.0,Low
2024-01-17 09:36,Mumbai,Eastern Freeway,Eastbound,2,10.1,High
2024-01-17 17:18,Chennai,ECR,Eastbound,2,31.8,Moderate
2024-01-25 09:47,Chennai,ECR,Southbound,4,25.8,Moderate
2024-01-15 08:39,Hyderabad,Hitech City Rd,Westbound,3,14.3,High
2024-01-01 10:55,Delhi,NH48,Westbound,3,19.2,High
2024-01-08 01:46,Hyderabad,Hitech City Rd,Southbound,3,10.1,High
2024-01-12 01:37,Mumbai,Eastern Freeway,Westbound,3,58.5,Low
2024-01-24 01:09,Mumbai,Linking Rd,Eastbound,1,59.5,Low
2024-01-29 00:36,Hyderabad,NH65,Eastbound,4,42.1,Low
2024-01-03 22:13,Chennai,Mount Rd,Southbound,3,52.5,Low
2024-01-02 20:38,Bangalore,Bellary Rd,Westbound,3,36.2,Moderate
2024-01-12 20:09,Bangalore,Bellary Rd,Northbound,1,49.1,Low
2024-01-24 10:45,Mumbai,Linking Rd,Southbound,4,12.8,High
2024-01-27 11:15,Chennai,OMR,Eastbound,1,53.3,Low
2024-01-20 11:32,Chennai,ECR,Southbound,4,24.4,High
2024-01-18 10:40,Delhi,Outer Ring Road,Eastbound,4,36.5,Moderate
2024-01-23 00:15,Mumbai,Linking Rd,Northbound,1,13.7,High
2024-01-27 09:01,Mumbai,Linking Rd,Southbound,3,28.8,Moderate
2024-01-30 20:57,Delhi,Outer Ring Road,Northbound,4,29.2,Moderate
2024-01-04 18:16,Delhi,Outer Ring Road,Westbound,2,25.4,Moderate
2024-01-13 00:56,Mumbai,Linking Rd,Westbound,2,39.0,Moderate
2024-01-07 23:43,Delhi,Ring Road,Westbound,1,36.1,Moderate
2024-01-14 19:37,Hyderabad,Necklace Rd,Eastbound,3,35.4,Moderate
2024-01-17 15:41,Hyderabad,Necklace Rd,Southbound,3,18.0,High
2024-01-30 21:36,Delhi,NH48,Southbound,3,17.3,High
2024-01-25 04:55,Chennai,ECR,Westbound,2,58.3,Low
2024-01-27 12:49,Delhi,Ring Road,Northbound,3,51.3,Low
2024-01-03 18:27,Hyderabad,Necklace Rd,Southbound,4,20.1,High
2024-01-12 16:17,Mumbai,Eastern Freeway,Eastbound,3,36.2,Moderate
2024-01-11 21:49,Mumbai,Linking Rd,Eastbound,4,38.7,Moderate
2024-01-23 10:59,Chennai,Mount Rd,Northbound,1,47.4,Low
2024-01-15 22:32,Delhi,Ring Road,Northbound,1,15.9,High
2024-01-18 15:24,Mumbai,Eastern Freeway,Southbound,3,33.7,Moderate
2024-01-23 17:31,Mumbai,Linking Rd,Northbound,4,15.6,High
2024-01-28 00:24,Bangalore,Bellary Rd,Northbound,1,57.3,Low
2024-01-26 08:23,Mumbai,Eastern Freeway,Eastbound,1,19.5,High
2024-01-18 18:58,Delhi,Ring Road,Eastbound,3,31.0,Moderate
2024-01-07 20:07,Delhi,Outer Ring Road,Eastbound,4,33.0,Moderate
2024-01-25 12:50,Mumbai,Western Express Hwy,Northbound,4,32.1,Moderate
2024-01-11 08:56,Bangalore,Outer Ring Rd,Southbound,1,24.1,High
2024-01-25 21:21,Delhi,NH48,Southbound,1,57.0,Low
2024-01-01 03:16,Chennai,Mount Rd,Westbound,3,38.4,Moderate
2024-01-20 10:23,Mumbai,Linking Rd,Southbound,2,24.2,High
2024-01-08 11:02,Bangalore,Outer Ring Rd,Eastbound,2,51.0,Low
2024-01-13 07:40,Hyderabad,NH65,Northbound,3,26.8,Moderate
2024-01-30 18:15,Delhi,NH48,Northbound,4,12.4,High
2024-01-04 16:02,Mumbai,Eastern Freeway,Northbound,1,52.0,Low
2024-01-07 20:33,Delhi,NH48,Westbound,4,21.6,High
2024-01-13 04:14,Bangalore,100 Feet Rd,Southbound,3,52.3,Low
2024-01-10 05:52,Hyderabad,NH65,Northbound,4,58.9,Low
2024-01-12 15:22,Hyderabad,Necklace Rd,Southbound,1,53.1,Low
2024-01-01 00:06,Chennai,Mount Rd,Northbound,2,49.5,Low
2024-01-02 04:14,Chennai,ECR,Eastbound,1,30.3,Moderate
2024-01-30 05:52,Hyderabad,NH65,Westbound,4,15.0,High
2024-01-10 23:52,Chennai,OMR,Northbound,2,47.4,Low
2024-01-24 09:19,Bangalore,Bellary Rd,Northbound,3,13.6,High
2024-01-26 11:07,Chennai,OMR,Northbound,1,36.7,Moderate
2024-01-15 23:45,Delhi,Outer Ring Road,Westbound,1,14.4,High
2024-01-09 09:25,Delhi,Ring Road,Southbound,3,32.5,Moderate
2024-01-06 06:23,Chennai,Mount Rd,Northbound,3,11.8,High
2024-01-09 22:09,Chennai,OMR,Eastbound,2,44.0,Low
2024-01-26 09:48,Bangalore,100 Feet Rd,Southbound,2,12.6,High
2024-01-13 12:41,Mumbai,Western Express Hwy,Westbound,1,39.5,Moderate
2024-01-02 20:37,Mumbai,Eastern Freeway,Northbound,4,21.4,High
2024-01-25 02:37,Chennai,ECR,Westbound,4,23.9,High
2024-01-01 11:46,Chennai,ECR,Westbound,1,31.5,Moderate
2024-01-14 00:34,Hyderabad,NH65,Southbound,3,21.9,High
2024-01-05 11:49,Delhi,Ring Road,Northbound,2,26.3,Moderate
2024-01-22 09:45,Delhi,Ring Road,Northbound,3,19.9,High
2024-01-04 21:08,Chennai,OMR,Southbound,1,32.2,Moderate
2024-01-23 19:30,Chennai,ECR,Southbound,4,16.5,High
2024-01-27 00:01,Chennai,OMR,Southbound,4,32.3,Moderate
2024-01-27 20:18,Mumbai,Eastern Freeway,Eastbound,4,24.9,High
2024-01-05 18:59,Delhi,Outer Ring Road,Westbound,4,12.3,High
2024-01-19 09:31,Delhi,Outer Ring Road,Eastbound,3,11.3,High
2024-01-25 08:55,Mumbai,Eastern Freeway,Westbound,3,34.3,Moderate
2024-01-01 14:05,Hyderabad,Hitech City Rd,Southbound,4,29.7,Moderate
2024-01-19 21:45,Bangalore,100 Feet Rd,Westbound,2,51.2,Low
2024-01-07 00:03,Chennai,Mount Rd,Southbound,4,37.1,Moderate
2024-01-25 22:32,Chennai,ECR,Westbound,3,10.7,High
2024-01-22 22:22,Delhi,Ring Road,Southbound,2,43.8,Low
2024-01-28 13:54,Mumbai,Linking Rd,Northbound,4,56.7,Low
2024-01-15 12:30,Hyderabad,Hitech City Rd,Northbound,4,39.9,Moderate
2024-01-16 08:14,Mumbai,Eastern Freeway,Northbound,4,12.5,High
2024-01-30 15:30,Mumbai,Eastern Freeway,Westbound,3,28.3,Moderate
2024-01-12 22:41,Chennai,OMR,Westbound,3,27.4,Moderate
2024-01-22 15:56,Bangalore,Bellary Rd,Eastbound,3,14.3,High
2024-01-23 07:45,Mumbai,Linking Rd,Eastbound,3,57.2,Low
2024-01-16 07:13,Delhi,NH48,Eastbound,4,36.4,Moderate
2024-01-16 02:02,Mumbai,Western Express Hwy,Southbound,3,48.1,Low
2024-01-08 06:56,Bangalore,Bellary Rd,Northbound,1,27.5,Moderate
2024-01-18 03:48,Chennai,OMR,Northbound,2,12.7,High
2024-01-28 22:34,Bangalore,Bellary Rd,Northbound,3,58.9,Low
2024-01-10 02:36,Delhi,Ring Road,Northbound,4,27.7,Moderate
2024-01-01 15:56,Chennai,ECR,Northbound,3,31.2,Moderate
2024-01-12 05:36,Chennai,OMR,Northbound,1,46.6,Low
2024-01-24 02:23,Hyderabad,NH65,Northbound,4,54.5,Low
2024-01-19 05:24,Delhi,Outer Ring Road,Eastbound,3,49.0,Low
2024-01-24 00:34,Bangalore,Bellary Rd,Westbound,4,48.5,Low
2024-01-09 19:46,Bangalore,Outer Ring Rd,Eastbound,2,35.2,Moderate
2024-01-30 20:18,Chennai,OMR,Westbound,1,17.5,High
2024-01-09 16:03,Delhi,Ring Road,Westbound,1,12.1,High
2024-01-05 14:27,Mumbai,Linking Rd,Eastbound,3,34.6,Moderate
2024-01-17 03:34,Chennai,ECR,Westbound,2,26.2,Moderate
2024-01-02 17:03,Mumbai,Linking Rd,Northbound,3,22.6,High
2024-01-04 23:40,Mumbai,Eastern Freeway,Southbound,1,32.6,Moderate
2024-01-13 12:25,Mumbai,Eastern Freeway,Eastbound,2,21.2,High
2024-01-09 15:43,Mumbai,Linking Rd,Eastbound,1,19.9,High
2024-01-27 12:21,Bangalore,Bellary Rd,Eastbound,4,49.1,Low
2024-01-03 06:12,Delhi,Outer Ring Road,Southbound,4,36.1,Moderate
2024-01-05 09:48,Hyderabad,Necklace Rd,Southbound,1,34.7,Moderate
2024-01-13 16:26,Chennai,Mount Rd,Westbound,4,37.4,Moderate
2024-01-15 01:13,Chennai,Mount Rd,Southbound,4,37.8,Moderate
2024-01-13 09:34,Bangalore,100 Feet Rd,Westbound,4,18.0,High
2024-01-01 19:15,Hyderabad,Necklace Rd,Southbound,1,30.0,Moderate
2024-01-21 20:24,Delhi,Ring Road,Southbound,1,18.3,High
2024-01-02 09:21,Chennai,ECR,Southbound,2,18.6,High
2024-01-01 19:29,Chennai,OMR,Southbound,1,37.8,Moderate
2024-01-20 07:49,Chennai,ECR,Eastbound,3,18.3,High
2024-01-30 18:51,Mumbai,Eastern Freeway,Westbound,4,25.9,Moderate
2024-01-20 11:04,Mumbai,Western Express Hwy,Southbound,3,30.3,Moderate
2024-01-27 05:50,Mumbai,Linking Rd,Southbound,3,53.6,Low
2024-01-07 09:25,Mumbai,Western Express Hwy,Eastbound,4,14.0,High
2024-01-18 13:21,Delhi,Outer Ring Road,Eastbound,4,59.5,Low
2024-01-23 23:35,Chennai,Mount Rd,Northbound,2,45.3,Low
2024-01-09 04:49,Bangalore,Bellary Rd,Northbound,2,42.6,Low
2024-01-10 03:49,Chennai,Mount Rd,Eastbound,2,51.4,Low
2024-01-15 03:21,Mumbai,Western Express Hwy,Eastbound,3,17.7,High
2024-01-11 21:48,Bangalore,Bellary Rd,Westbound,4,29.9,Moderate
2024-01-27 01:26,Delhi,Ring Road,Southbound,2,32.6,Moderate
2024-01-21 21:21,Chennai,ECR,Northbound,3,15.3,High
2024-01-29 16:44,Chennai,OMR,Westbound,3,37.7,Moderate
2024-01-07 08:28,Hyderabad,Necklace Rd,Westbound,3,23.4,High
2024-01-19 07:44,Chennai,OMR,Northbound,3,44.0,Low
2024-01-16 04:10,Mumbai,Linking Rd,Southbound,2,52.6,Low
2024-01-08 10:28,Delhi,NH48,Westbound,1,18.0,High
2024-01-30 23:22,Mumbai,Western Express Hwy,Northbound,4,44.4,Low
2024-01-15 02:54,Bangalore,100 Feet Rd,Southbound,1,17.1,High
2024-01-21 23:12,Hyderabad,Necklace Rd,Northbound,1,30.1,Moderate
2024-01-12 02:08,Bangalore,Outer Ring Rd,Westbound,2,39.4,Moderate
2024-01-02 12:34,Delhi,Outer Ring Road,Westbound,2,32.0,Moderate
2024-01-08 20:32,Chennai,ECR,Northbound,4,47.2,Low
2024-01-11 06:53,Delhi,Outer Ring Road,Eastbound,2,32.7,Moderate
2024-01-19 19:36,Bangalore,100 Feet Rd,Northbound,2,16.0,High
2024-01-15 18:06,Hyderabad,NH65,Eastbound,1,18.3,High
2024-01-20 23:10,Mumbai,Western Express Hwy,Northbound,4,43.0,Low
2024-01-25 05:51,Hyderabad,Hitech City Rd,Westbound,2,39.8,Moderate
2024-01-16 01:39,Bangalore,Outer Ring Rd,Southbound,1,53.4,Low
2024-01-30 06:14,Mumbai,Western Express Hwy,Northbound,1,58.5,Low
2024-01-25 01:28,Mumbai,Eastern Freeway,Westbound,4,18.3,High
2024-01-22 05:13,Hyderabad,Necklace Rd,Westbound,4,55.1,Low
2024-01-06 08:33,Mumbai,Eastern Freeway,Eastbound,4,32.2,Moderate
2024-01-02 09:44,Delhi,Outer Ring Road,Westbound,3,21.0,High
2024-01-16 07:54,Hyderabad,Hitech City Rd,Northbound,2,41.9,Low
2024-01-16 21:58,Bangalore,100 Feet Rd,Southbound,3,41.0,Low
2024-01-16 18:09,Bangalore,100 Feet Rd,Westbound,2,17.2,High
2024-01-07 03:06,Mumbai,Linking Rd,Southbound,4,23.0,High
2024-01-21 06:32,Hyderabad,Hitech City Rd,Southbound,4,47.7,Low
2024-01-01 08:08,Bangalore,100 Feet Rd,Northbound,2,13.1,High
2024-01-30 03:26,Delhi,NH48,Eastbound,1,54.9,Low
2024-01-01 09:29,Chennai,ECR,Westbound,2,22.9,High
2024-01-29 05:37,Delhi,Outer Ring Road,Southbound,3,13.3,High
2024-01-29 09:50,Mumbai,Eastern Freeway,Eastbound,1,38.9,Moderate
2024-01-15 13:05,Delhi,Ring Road,Westbound,1,52.5,Low
2024-01-08 00:38,Bangalore,Bellary Rd,Southbound,3,22.4,High
2024-01-27 19:29,Mumbai,Eastern Freeway,Southbound,4,30.1,Moderate
2024-01-16 02:23,Chennai,OMR,Westbound,2,54.6,Low
2024-01-02 15:59,Hyderabad,NH65,Westbound,2,11.0,High
2024-01-05 14:05,Mumbai,Western Express Hwy,Southbound,1,44.5,Low
2024-01-22 13:14,Mumbai,Eastern Freeway,Westbound,1,43.5,Low
2024-01-07 01:38,Delhi,Ring Road,Westbound,2,41.2,Low
2024-01-09 15:40,Delhi,NH48,Southbound,1,58.5,Low
2024-01-08 18:08,Hyderabad,Hitech City Rd,Westbound,1,45.1,Low
2024-01-26 18:10,Delhi,Ring Road,Westbound,1,28.6,Moderate
2024-01-07 12:48,Hyderabad,Necklace Rd,Southbound,4,24.2,High
2024-01-10 15:09,Hyderabad,Hitech City Rd,Westbound,4,41.0,Low
2024-01-29 02:29,Bangalore,Bellary Rd,Eastbound,3,19.8,High
2024-01-11 08:05,Chennai,Mount Rd,Southbound,4,17.7,High
2024-01-11 17:42,Hyderabad,Hitech City Rd,Eastbound,1,11.8,High
2024-01-23 01:51,Chennai,OMR,Northbound,2,21.2,High
2024-01-15 15:16,Delhi,Ring Road,Southbound,2,60.0,Low
2024-01-09 04:53,Bangalore,100 Feet Rd,Westbound,4,53.7,Low
2024-01-27 06:37,Delhi,NH48,Westbound,2,50.6,Low
2024-01-23 08:23,Mumbai,Linking Rd,Eastbound,1,43.0,Low
2024-01-02 15:22,Mumbai,Western Express Hwy,Southbound,3,59.9,Low
2024-01-04 15:29,Mumbai,Linking Rd,Southbound,4,54.5,Low
2024-01-23 22:38,Bangalore,Outer Ring Rd,Southbound,4,53.7,Low
2024-01-15 01:20,Mumbai,Linking Rd,Westbound,2,18.6,High
2024-01-18 03:50,Hyderabad,NH65,Westbound,4,18.7,High
2024-01-03 07:01,Bangalore,100 Feet Rd,Westbound,3,14.3,High
2024-01-05 15:30,Hyderabad,NH65,Westbound,1,44.4,Low
2024-01-29 06:03,Chennai,OMR,Eastbound,1,58.1,Low
2024-01-24 06:02,Bangalore,Bellary Rd,Eastbound,4,11.2,High
2024-01-05 03:02,Chennai,ECR,Northbound,1,41.1,Low
2024-01-28 12:45,Chennai,OMR,Eastbound,1,39.5,Moderate
2024-01-19 16:10,Delhi,Ring Road,Westbound,2,11.5,High
2024-01-01 08:41,Delhi,Ring Road,Westbound,3,30.8,Moderate
2024-01-22 14:40,Mumbai,Western Express Hwy,Eastbound,3,59.6,Low
2024-01-02 14:27,Hyderabad,Necklace Rd,Northbound,2,50.9,Low
2024-01-19 18:35,Chennai,ECR,Northbound,1,24.4,High
2024-01-24 06:14,Bangalore,100 Feet Rd,Northbound,3,55.9,Low
2024-01-28 03:18,Bangalore,100 Feet Rd,Eastbound,4,53.5,Low
2024-01-27 22:52,Mumbai,Eastern Freeway,Southbound,2,45.0,Low
2024-01-24 20:41,Chennai,Mount Rd,Northbound,4,24.5,High
2024-01-16 23:52,Delhi,Outer Ring Road,Westbound,1,31.8,Moderate
2024-01-05 23:14,Delhi,Outer Ring Road,Eastbound,3,31.2,Moderate
2024-01-17 12:28,Delhi,Outer Ring Road,Southbound,2,54.6,Low
2024-01-27 01:26,Mumbai,Eastern Freeway,Southbound,4,18.6,High
2024-01-02 22:27,Hyderabad,Hitech City Rd,Westbound,2,52.6,Low
2024-01-18 22:42,Chennai,Mount Rd,Southbound,4,59.0,Low
2024-01-11 05:56,Chennai,OMR,Northbound,1,14.8,High
2024-01-01 06:15,Chennai,ECR,Westbound,4,19.4,High
2024-01-26 14:15,Bangalore,Bellary Rd,Southbound,1,59.5,Low
2024-01-04 01:36,Hyderabad,Hitech City Rd,Northbound,4,53.3,Low
2024-01-14 07:56,Hyderabad,Hitech City Rd,Eastbound,1,46.7,Low
2024-01-13 17:46,Hyderabad,Hitech City Rd,Northbound,4,46.6,Low
2024-01-12 22:00,Hyderabad,Hitech City Rd,Northbound,4,56.5,Low
2024-01-28 09:16,Mumbai,Western Express Hwy,Southbound,3,13.8,High
2024-01-15 22:16,Delhi,NH48,Northbound,1,13.5,High
2024-01-10 22:53,Hyderabad,NH65,Northbound,2,32.1,Moderate
2024-01-20 23:58,Mumbai,Eastern Freeway,Northbound,1,47.8,Low
2024-01-23 13:57,Delhi,Ring Road,Northbound,1,24.9,High
2024-01-19 11:38,Delhi,Outer Ring Road,Northbound,3,28.9,Moderate
2024-01-04 12:36,Hyderabad,NH65,Westbound,3,33.4,Moderate
2024-01-20 19:03,Bangalore,100 Feet Rd,Eastbound,3,22.2,High
2024-01-17 23:49,Mumbai,Western Express Hwy,Westbound,4,27.5,Moderate
2024-01-07 02:24,Hyderabad,Necklace Rd,Northbound,1,14.5,High
2024-01-13 14:15,Mumbai,Western Express Hwy,Southbound,4,31.8,Moderate
2024-01-16 03:45,Hyderabad,NH65,Westbound,2,58.5,Low
2024-01-10 22:27,Mumbai,Western Express Hwy,Northbound,2,25.5,Moderate
2024-01-20 21:51,Bangalore,Outer Ring Rd,Northbound,2,27.1,Moderate
2024-01-04 10:53,Hyderabad,NH65,Westbound,4,28.6,Moderate
2024-01-08 15:50,Delhi,Outer Ring Road,Westbound,3,49.3,Low
2024-01-10 21:26,Bangalore,100 Feet Rd,Eastbound,1,58.1,Low
2024-01-04 05:21,Hyderabad,Hitech City Rd,Westbound,1,53.2,Low
2024-01-21 02:38,Delhi,Ring Road,Northbound,3,46.8,Low
2024-01-12 19:28,Bangalore,Outer Ring Rd,Southbound,4,30.5,Moderate
2024-01-06 18:15,Bangalore,Outer Ring Rd,Eastbound,4,20.3,High
2024-01-26 22:53,Bangalore,Bellary Rd,Westbound,2,55.8,Low
2024-01-05 22:42,Bangalore,100 Feet Rd,Southbound,4,24.8,High
2024-01-27 12:13,Bangalore,Outer Ring Rd,Southbound,2,12.1,High
2024-01-04 01:29,Delhi,Ring Road,Westbound,2,33.7,Moderate
2024-01-11 21:04,Mumbai,Linking Rd,Southbound,3,58.9,Low
2024-01-29 11:05,Mumbai,Eastern Freeway,Southbound,3,15.4,High
2024-01-05 21:35,Mumbai,Linking Rd,Eastbound,4,53.4,Low
2024-01-08 16:48,Mumbai,Western Express Hwy,Northbound,3,28.3,Moderate
2024-01-24 06:03,Bangalore,100 Feet Rd,Eastbound,2,57.4,Low
2024-01-27 00:48,Chennai,Mount Rd,Northbound,4,14.1,High
2024-01-15 01:07,Hyderabad,NH65,Southbound,1,44.9,Low
2024-01-30 23:33,Hyderabad,Necklace Rd,Southbound,1,46.8,Low
2024-01-11 13:22,Hyderabad,NH65,Eastbound,1,50.4,Low
2024-01-23 06:18,Mumbai,Western Express Hwy,Southbound,3,54.4,Low
2024-01-20 08:39,Chennai,Mount Rd,Southbound,3,18.8,High
2024-01-08 10:46,Mumbai,Eastern Freeway,Eastbound,2,28.3,Moderate
2024-01-15 14:21,Chennai,Mount Rd,Eastbound,1,26.9,Moderate
2024-01-07 23:28,Bangalore,Bellary Rd,Westbound,4,29.5,Moderate
2024-01-03 16:32,Bangalore,Bellary Rd,Northbound,4,50.9,Low
2024-01-16 09:56,Hyderabad,Necklace Rd,Northbound,1,33.3,Moderate
2024-01-13 12:23,Hyderabad,NH65,Westbound,4,16.3,High
2024-01-07 17:41,Delhi,Outer Ring Road,Southbound,2,53.0,Low
2024-01-03 09:37,Chennai,ECR,Southbound,1,31.7,Moderate
2024-01-06 02:38,Mumbai,Linking Rd,Eastbound,3,16.6,High
2024-01-23 09:17,Delhi,Ring Road,Eastbound,4,16.0,High
2024-01-24 20:39,Bangalore,Outer Ring Rd,Northbound,3,48.2,Low
2024-01-09 02:09,Mumbai,Linking Rd,Northbound,4,10.3,High
